unique_studio_types,acousticness_studio,valence_studio,tempo_live,duration_live,instrumentalness_live,difference_acousticness,match,track_preview_url_live,difference_liveness,track_id.x,artist_name_live,speechiness_live,dance_studio,acousticness_live,live_art_large,energy_live,popularity_index,tempo_studio,difference_instrumentalness,track_name_live,difference_valence,studio_art_large,difference_duration,combined,track_name_short,valence_live,album_name_live,track_name_studio,artist_name_studio,album_name_studio,track_id.y,difference_dance,liveness_live,speechiness_studio,track_preview_url_studio,dance_live,livemarker.x,difference_speechiness,difference_tempo,livemarker.y,duration_studio,liveness_studio,difference_energy,instrumentalness_studio,energy_studio,track_key,overall_difference,key_variable
7,0.207,0.681,106.873,222560,0.0078,0.179,1,https://p.scdn.co/mp3-preview/5a236a9a9379003be6173cce2cc255bfc4d2af97?cid=57a57fe2e5b44b2bab703613bb86725e,-0.161,0NmSZ7gJai0W1p1khhHc60,Phish,0.0363,0.615,0.386,https://i.scdn.co/image/ab67616d0000b273fc7d382b14180b6e041b7c86,0.711,15.0,109.557,0.0077,Bouncing Around The Room,-0.288,https://i.scdn.co/image/ab67616d0000b273199a9164ab148bbee7d097bf,-11586,PhishBouncing Around The Room,bouncingaroundtheroom,0.393,"LivePhish 12/31/91 Worcester Memorial Auditorium, Worcester MA",Bouncing Around The Room,Phish,Phish: Ventura,0P6rqnKHjAhs7eAubihG0L,-0.103,0.687,0.0367,https://p.scdn.co/mp3-preview/286d4772076dee8595905df0bbdd9e9f77a7996a?cid=57a57fe2e5b44b2bab703613bb86725e,0.512,studio,-0.0004,-2.684,live,234146,0.848,-0.104,0.0002,0.815,0NmSZ7gJai0W1p1khhHc600P6rqnKHjAhs7eAubihG0L,0.6820999999999999,difference_acousticness
