unique_studio_types,acousticness_studio,valence_studio,tempo_live,duration_live,instrumentalness_live,difference_acousticness,match,track_preview_url_live,difference_liveness,track_id.x,artist_name_live,speechiness_live,dance_studio,acousticness_live,live_art_large,energy_live,popularity_index,tempo_studio,difference_instrumentalness,track_name_live,difference_valence,studio_art_large,difference_duration,combined,track_name_short,valence_live,album_name_live,track_name_studio,artist_name_studio,album_name_studio,track_id.y,difference_dance,liveness_live,speechiness_studio,track_preview_url_studio,dance_live,livemarker.x,difference_speechiness,difference_tempo,livemarker.y,duration_studio,liveness_studio,difference_energy,instrumentalness_studio,energy_studio,track_key,overall_difference,key_variable
4,0.732,0.234,146.299,228120,0.137,-0.518,1,https://p.scdn.co/mp3-preview/acccf9e2675af49f35bd27acdefa122fbc765fd1?cid=57a57fe2e5b44b2bab703613bb86725e,0.301,2Lr6wBuuy7zjPLqPU0Ve6E,Phish,0.0306,0.423,0.214,https://i.scdn.co/image/ab67616d0000b273133b785f16cfd2bddb01b348,0.631,24.0,151.69,0.1215,Horn - Live,-0.01,https://i.scdn.co/image/ab67616d0000b2738fee5e9ab8194ad5fc76e2c1,10160,PhishHorn,horn,0.224,"Phish: 1/2/2016 Madison Square Garden, New York, NY",Horn,Phish,Rift,12e4kCAFDDrjW4Zqo1EtRq,0.001,0.411,0.029,https://p.scdn.co/mp3-preview/1a82706c8995807cbc84c46eea7f8cc7941dee93?cid=57a57fe2e5b44b2bab703613bb86725e,0.424,studio,0.0016,-5.391,live,217960,0.11,0.155,0.0155,0.476,2Lr6wBuuy7zjPLqPU0Ve6E12e4kCAFDDrjW4Zqo1EtRq,0.8071,difference_energy
