speechiness_studio,energy_studio,track_name_short,acousticness_live,valence_studio,difference_instrumentalness,track_name_studio,instrumentalness_studio,duration_live,difference_energy,live_art_large,instrumentalness_live,album_name_live,difference_speechiness,livemarker.x,dance_studio,dance_live,tempo_studio,popularity_index,difference_valence,energy_live,combined,liveness_studio,tempo_live,difference_liveness,liveness_live,difference_acousticness,speechiness_live,valence_live,artist_name_live,studio_art_large,acousticness_studio,duration_studio,unique_studio_types,track_preview_url_live,track_preview_url_studio,track_name_live,difference_duration,livemarker.y,album_name_studio,match,track_id.y,difference_dance,track_id.x,artist_name_studio,difference_tempo,track_key,difference_overall,key_variable
0.0317,0.435,strangedesign,0.893,0.247,0.0068,Strange Design,0.0,230306,-0.039,https://i.scdn.co/image/ab67616d0000b27364f94a85d3791e3b353a5be8,0.0068,LivePhish 10/21/95,0.0193,studio,0.482,0.366,141.499,19.0,0.052,0.396,PhishStrange Design,0.97,75.384,0.013,0.983,0.342,0.051,0.299,Phish,https://i.scdn.co/image/ab67616d0000b27308ed853319ffe2d5bd73cb8a,0.551,201253,2,https://p.scdn.co/mp3-preview/dd3c4c19b7c00cf026533b2e385a825698229569?cid=57a57fe2e5b44b2bab703613bb86725e,https://p.scdn.co/mp3-preview/3408e746de1fdc574c13af3bfa24f7fd8b73ac4d?cid=57a57fe2e5b44b2bab703613bb86725e,Strange Design,29053,live,Amsterdam,1,50rtv0kKXv4pLLgpJAj07N,-0.116,5lLXzcItqDQ490e6gFlV8F,Phish,-66.115,5lLXzcItqDQ490e6gFlV8F50rtv0kKXv4pLLgpJAj07N,0.5751000000000001,difference_acousticness
