album_name_studio,livemarker.y,track_preview_url_studio,artist_name_studio,duration_live,popularity_index,difference_valence,track_name_short,combined,livemarker.x,artist_name_live,speechiness_studio,instrumentalness_live,tempo_studio,energy_live,duration_studio,difference_speechiness,speechiness_live,difference_tempo,energy_studio,track_name_studio,acousticness_live,track_id.y,difference_dance,difference_instrumentalness,liveness_studio,studio_art_large,track_id.x,match,album_name_live,track_name_live,difference_acousticness,valence_live,valence_studio,unique_studio_types,difference_energy,instrumentalness_studio,dance_studio,live_art_large,dance_live,tempo_live,difference_liveness,liveness_live,difference_duration,track_preview_url_live,acousticness_studio,track_key,difference_overall,key_variable
Love,live,https://p.scdn.co/mp3-preview/c09096dc874805cb3aa87df1b13298d6d1801a0a?cid=57a57fe2e5b44b2bab703613bb86725e,The Cult,401160,,-0.04,brotherwolfsistermoon,,studio,The Cult,0.0313,0.026000000000000002,168.52,0.41600000000000004,407600,0.0012000000000000001,0.0325,5.8100000000000005,0.391,Brother Wolf; Sister Moon,0.0024000000000000002,3VlZJ650Sy8Grk82kf99ZL,-0.031,-0.256,0.136,https://i.scdn.co/image/ab67616d0000b273629dc20bb50d4a023407e644,4Hbbpbl7QJppXJJHRQqXWr,1,Live Cult - Marquee London MCMXCI,Brother Wolf Sister Moon (Live Marquee),0.0007,0.129,0.169,1,0.025,0.28200000000000003,0.218,https://i.scdn.co/image/ab67616d0000b2735e5b9570088de1274ee0b92a,0.187,174.33,0.263,0.399,-6440,https://p.scdn.co/mp3-preview/9b8cd08b57f053c55abeb878cb475122c84be695?cid=57a57fe2e5b44b2bab703613bb86725e,0.0017000000000000001,4Hbbpbl7QJppXJJHRQqXWr3VlZJ650Sy8Grk82kf99ZL,0.3539,difference_energy
