track_preview_url_studio,album_name_live,combined,difference_instrumentalness,speechiness_studio,energy_studio,artist_name_live,livemarker.y,dance_live,instrumentalness_live,difference_tempo,difference_valence,is_contained,livemarker.x,studio_art_large,cleaned,acousticness_studio,match,track_preview_url_live,difference_energy,track_id.x,live_art_large,energy_live,duration_live,track_id.y,artist_name_studio,dance_studio,difference_dance,difference_liveness,difference_speechiness,unique_studio_types,valence_studio,speechiness_live,difference_acousticness,track_name_short,track_name_studio,valence_live,tempo_live,duration_studio,acousticness_live,instrumentalness_studio,liveness_studio,difference_duration,album_name_studio,tempo_studio,popularity_index,track_name_live,liveness_live,track_key,song_count_x,song_count_y,difference_overall,key_variable
https://p.scdn.co/mp3-preview/599e9761f3057c7553c90c90126bf224e53cedb3?cid=57a57fe2e5b44b2bab703613bb86725e,ITunes Live: London Festival 2010,ForeignerDirty White Boy - Radio Edit; 2017 Remaster [Radio Edit],0.002,0.06520000000000001,0.783,Foreigner,live,0.428,0.002,1.7109999999999999,-0.257,True,studio,https://i.scdn.co/image/ab67616d0000b273dea77034ad9925aa4157a128,foreigner,0.0417,1,https://p.scdn.co/mp3-preview/06623456c80501ca320a2ea7d63fbbb9e55f5d33?cid=57a57fe2e5b44b2bab703613bb86725e,0.075,5bkq8Eusoo2WAzWHXbmepc,https://i.scdn.co/image/ab67616d0000b273b13663e9e1a896d7ca17cb26,0.858,237088,7KOnC8rcNNW84evxMIzCmd,Foreigner,0.593,-0.165,0.365,-0.0286,4,0.654,0.0366,-0.0412,dirtywhiteboy,Dirty White Boy - Radio Edit; 2017 Remaster [Radio Edit],0.397,140.409,192906,0.0005,6.98e-06,0.338,44182,40,138.698,23.0,Dirty White Boy - Itunes Live: London Festival 2010,0.7030000000000001,5bkq8Eusoo2WAzWHXbmepc7KOnC8rcNNW84evxMIzCmd,,508,0.9338000000000001,difference_liveness
