track_preview_url_studio,album_name_live,combined,difference_instrumentalness,speechiness_studio,energy_studio,artist_name_live,livemarker.y,dance_live,instrumentalness_live,difference_tempo,difference_valence,is_contained,livemarker.x,studio_art_large,cleaned,acousticness_studio,match,track_preview_url_live,difference_energy,track_id.x,live_art_large,energy_live,duration_live,track_id.y,artist_name_studio,dance_studio,difference_dance,difference_liveness,difference_speechiness,unique_studio_types,valence_studio,speechiness_live,difference_acousticness,track_name_short,track_name_studio,valence_live,tempo_live,duration_studio,acousticness_live,instrumentalness_studio,liveness_studio,difference_duration,album_name_studio,tempo_studio,popularity_index,track_name_live,liveness_live,track_key,song_count_x,song_count_y,difference_overall,key_variable
https://p.scdn.co/mp3-preview/fd9a98ed69bf8789d8f13d6e456fa5b641e29e66?cid=57a57fe2e5b44b2bab703613bb86725e,The Two Ring Circus,ErasureOh l'amour - The Funky Sisters Remix,-0.161,0.0461,0.869,Erasure,live,0.704,0.108,-0.85,-0.263,True,studio,https://i.scdn.co/image/ab67616d0000b2733e4cffc1840c294127675c0e,erasure,0.0098,1,https://p.scdn.co/mp3-preview/d6fc4552968628990c0805515a38d2e5526c4e2e?cid=57a57fe2e5b44b2bab703613bb86725e,-0.163,3i3d0KvSb9c3Ssu3mUdq1m,https://i.scdn.co/image/ab67616d0000b2737d398c8a3ce2bae0cf76ac5f,0.706,272266,6ZiYTWGZqQHrlVtt06E4OE,Erasure,0.675,0.029,0.5319,-0.0046,4,0.974,0.0415,0.0551,ohlamour,Oh l'amour - The Funky Sisters Remix,0.711,120.84,426266,0.0649,0.269,0.0601,-154000,Wonderland,121.69,17.0,Oh L'Amour - Live; The Two Ring Circus,0.592,3i3d0KvSb9c3Ssu3mUdq1m6ZiYTWGZqQHrlVtt06E4OE,,755,1.2075999999999998,difference_liveness
