track_preview_url_studio,album_name_live,combined,difference_instrumentalness,speechiness_studio,energy_studio,artist_name_live,livemarker.y,dance_live,instrumentalness_live,difference_tempo,difference_valence,is_contained,livemarker.x,studio_art_large,cleaned,acousticness_studio,match,track_preview_url_live,difference_energy,track_id.x,live_art_large,energy_live,duration_live,track_id.y,artist_name_studio,dance_studio,difference_dance,difference_liveness,difference_speechiness,unique_studio_types,valence_studio,speechiness_live,difference_acousticness,track_name_short,track_name_studio,valence_live,tempo_live,duration_studio,acousticness_live,instrumentalness_studio,liveness_studio,difference_duration,album_name_studio,tempo_studio,popularity_index,track_name_live,liveness_live,track_key,song_count_x,song_count_y,difference_overall,key_variable
https://p.scdn.co/mp3-preview/397f34f2b96f76aa5f8fdfac818d0e825f8d2452?cid=57a57fe2e5b44b2bab703613bb86725e,Link Wray: Slinky! The Epic Sessions: 1958-1960,,-0.02,0.0658,0.873,Link Wray,live,0.714,0.914,-7.493,0.184,True,studio,https://i.scdn.co/image/ab67616d0000b273646e9015a795f81efcd7a00b,linkwray,0.843,1,https://p.scdn.co/mp3-preview/6f9bb7fe99f7bd672e1f2ce3b38da7d673c6626f?cid=57a57fe2e5b44b2bab703613bb86725e,0.016,6aJ4iiscOGXcf4Gx5uWck3,https://i.scdn.co/image/ab67616d0000b273a15fc809fc23e2adf7fb2d82,0.889,189773,7epguzmo26xYqy8nCWHHez,Link Wray,0.523,0.191,0.054,-0.0291,12,0.771,0.0367,0.009000000000000001,walkinwithlink,Walkin' With Link (Alternative Take),0.9550000000000001,111.715,185106,0.852,0.934,0.335,4667,Young Love,119.208,,Walkin' With Link,0.389,6aJ4iiscOGXcf4Gx5uWck37epguzmo26xYqy8nCWHHez,,269,0.5031,difference_valence
