track_preview_url_studio,album_name_live,combined,difference_instrumentalness,speechiness_studio,energy_studio,artist_name_live,livemarker.y,dance_live,instrumentalness_live,difference_tempo,difference_valence,is_contained,livemarker.x,studio_art_large,cleaned,acousticness_studio,match,track_preview_url_live,difference_energy,track_id.x,live_art_large,energy_live,duration_live,track_id.y,artist_name_studio,dance_studio,difference_dance,difference_liveness,difference_speechiness,unique_studio_types,valence_studio,speechiness_live,difference_acousticness,track_name_short,track_name_studio,valence_live,tempo_live,duration_studio,acousticness_live,instrumentalness_studio,liveness_studio,difference_duration,album_name_studio,tempo_studio,popularity_index,track_name_live,liveness_live,track_key,song_count_x,song_count_y,difference_overall,key_variable
https://p.scdn.co/mp3-preview/77f84ca6eaf17292f0fc96cbdb4abea0ce3e85c5?cid=57a57fe2e5b44b2bab703613bb86725e,LIVE AT THE BLUES WAREHOUSE,FoghatChateau Lafitte '59 Boogie - Single Version; 2016 Remaster,0.0058000000000000005,0.054,0.863,Foghat,live,0.22,0.030600000000000002,10.091,0.08,True,studio,https://i.scdn.co/image/ab67616d0000b2731222f27a2ef0818dd9f77735,foghat,0.0005,1,https://p.scdn.co/mp3-preview/adf41ab955e6f8f5d260d11e3e4ba13be0afa310?cid=57a57fe2e5b44b2bab703613bb86725e,0.053,3QZV7oR4TTXnemO0kkUBYM,https://i.scdn.co/image/ab67616d0000b273316e8161bd2427f37818dafe,0.916,644866,0UCGTNIGAUNHQO27pf3mSU,Foghat,0.332,-0.112,-0.161,0.105,2,0.499,0.159,0.0058000000000000005,chateaulafitte59boogie,Chateau Lafitte '59 Boogie - Single Version; 2016 Remaster,0.579,175.622,376146,0.0063,0.024800000000000003,0.325,268720,Rock and Roll Outlaws,165.531,8.0,Chateau Lafitte '59 Boogie,0.164,3QZV7oR4TTXnemO0kkUBYM0UCGTNIGAUNHQO27pf3mSU,,87,0.5226000000000001,difference_speechiness
