track_preview_url_studio,album_name_live,combined,difference_instrumentalness,speechiness_studio,energy_studio,artist_name_live,livemarker.y,dance_live,instrumentalness_live,difference_tempo,difference_valence,is_contained,livemarker.x,studio_art_large,cleaned,acousticness_studio,match,track_preview_url_live,difference_energy,track_id.x,live_art_large,energy_live,duration_live,track_id.y,artist_name_studio,dance_studio,difference_dance,difference_liveness,difference_speechiness,unique_studio_types,valence_studio,speechiness_live,difference_acousticness,track_name_short,track_name_studio,valence_live,tempo_live,duration_studio,acousticness_live,instrumentalness_studio,liveness_studio,difference_duration,album_name_studio,tempo_studio,popularity_index,track_name_live,liveness_live,track_key,song_count_x,song_count_y,difference_overall,key_variable
https://p.scdn.co/mp3-preview/d993bfc0704bb2e9d4bf6094156ea216be932c44?cid=57a57fe2e5b44b2bab703613bb86725e,Arena,Duran DuranPlanet Earth - Night Mix; 1999 Remaster,-0.4747,0.056400000000000006,0.5760000000000001,Duran Duran,live,0.528,0.00030000000000000003,3.057,-0.094,True,studio,https://i.scdn.co/image/ab67616d0000b273670ea0d7c54dd16f7f8f1cc7,duranduran,0.00030000000000000003,1,https://p.scdn.co/mp3-preview/2623eda49b662759fd00130bff966bf5555c0e5f?cid=57a57fe2e5b44b2bab703613bb86725e,0.326,5SqkQVQo1l5nSVssuFaF5F,https://i.scdn.co/image/ab67616d0000b27313251b9813841a29a312f135,0.902,271226,7DuzAa91wnv545Bl1tfKfO,Duran Duran,0.723,-0.195,-0.1291,0.0056,3,0.342,0.062,0.11370000000000001,planetearth,Planet Earth - Night Mix; 1999 Remaster,0.248,131.063,418026,0.114,0.47500000000000003,0.189,-146800,Strange Behaviour,128.006,17.0,"Planet Earth - Live at Oakland Coliseum, Oakland, CA, 14/04/1984; 2004 Remaster",0.0599,5SqkQVQo1l5nSVssuFaF5F7DuzAa91wnv545Bl1tfKfO,,24,1.3380999999999998,difference_energy
