track_preview_url_studio,album_name_live,combined,difference_instrumentalness,speechiness_studio,energy_studio,artist_name_live,livemarker.y,dance_live,instrumentalness_live,difference_tempo,difference_valence,is_contained,livemarker.x,studio_art_large,cleaned,acousticness_studio,match,track_preview_url_live,difference_energy,track_id.x,live_art_large,energy_live,duration_live,track_id.y,artist_name_studio,dance_studio,difference_dance,difference_liveness,difference_speechiness,unique_studio_types,valence_studio,speechiness_live,difference_acousticness,track_name_short,track_name_studio,valence_live,tempo_live,duration_studio,acousticness_live,instrumentalness_studio,liveness_studio,difference_duration,album_name_studio,tempo_studio,popularity_index,track_name_live,liveness_live,track_key,song_count_x,song_count_y,difference_overall,key_variable
https://p.scdn.co/mp3-preview/c18ddd5c2aacbce07b9fdfe503ff238ec341e879?cid=57a57fe2e5b44b2bab703613bb86725e,Live at Woodstock,,0.6217,0.0891,0.752,"Blood, Sweat & Tears",live,0.45,0.623,-10.16,-0.254,True,studio,https://i.scdn.co/image/ab67616d0000b27305edf469037c631accbea7b8,bloodsweattears,0.23700000000000002,1,https://p.scdn.co/mp3-preview/d32b98ee283764cc8931f3d08137de407640b998?cid=57a57fe2e5b44b2bab703613bb86725e,-0.184,29TRzfkxDtsg0jPQGj3HvR,https://i.scdn.co/image/ab67616d0000b2736beb898b4fe45e72c6500808,0.5680000000000001,621893,1eMHdqM2HFTutDlVZKYxgY,"Blood, Sweat & Tears",0.523,-0.073,-0.117,-0.0206,1,0.687,0.0685,-0.045,smilingphases,Smiling Phases,0.433,119.927,309133,0.192,0.0013000000000000002,0.5740000000000001,312760,Blood Sweat & Tears,130.087,,Smiling Phases - Live at Woodstock,0.457,29TRzfkxDtsg0jPQGj3HvR1eMHdqM2HFTutDlVZKYxgY,,17,1.3153,difference_instrumentalness
