unique_studio_types,acousticness_studio,valence_studio,tempo_live,duration_live,instrumentalness_live,difference_acousticness,match,track_preview_url_live,difference_liveness,track_id.x,artist_name_live,speechiness_live,dance_studio,acousticness_live,live_art_large,energy_live,popularity_index,tempo_studio,difference_instrumentalness,track_name_live,difference_valence,studio_art_large,difference_duration,combined,track_name_short,valence_live,album_name_live,track_name_studio,artist_name_studio,album_name_studio,track_id.y,difference_dance,liveness_live,speechiness_studio,track_preview_url_studio,dance_live,livemarker.x,difference_speechiness,difference_tempo,livemarker.y,duration_studio,liveness_studio,difference_energy,instrumentalness_studio,energy_studio,track_key
1,0.0475,0.605,116.396,417760,0.0012,-0.015,1,https://p.scdn.co/mp3-preview/d4df3500f613a0825e30ae64d588a18882ae91da?cid=57a57fe2e5b44b2bab703613bb86725e,0.673,4juJw163tH0zGCptRcoTM4,Patti Smith,0.0786,0.419,0.0325,https://i.scdn.co/image/ab67616d0000b273d2497d24d9b2184014033d1e,0.828,,119.18,0.0012,25th Floor - Live,-0.205,https://i.scdn.co/image/ab67616d0000b273a28eabe111f67a386e75a31a,173827,,25thfloor,0.4,Trampin'... Live aux Vieilles Charrues 2004,25th Floor,Patti Smith,Easter,2QBm2olAZsc7THZGOKNh3a,-0.117,0.919,0.0553,https://p.scdn.co/mp3-preview/115a92da9ce6c9743d4905dd78f6f5364eac6b67?cid=57a57fe2e5b44b2bab703613bb86725e,0.302,studio,0.0233,-2.784,live,243933,0.246,0.157,0.0,0.671,4juJw163tH0zGCptRcoTM42QBm2olAZsc7THZGOKNh3a
