speechiness_studio,energy_studio,track_name_short,acousticness_live,valence_studio,difference_instrumentalness,track_name_studio,instrumentalness_studio,duration_live,difference_energy,live_art_large,instrumentalness_live,album_name_live,difference_speechiness,livemarker.x,dance_studio,dance_live,tempo_studio,popularity_index,difference_valence,energy_live,combined,liveness_studio,tempo_live,difference_liveness,liveness_live,difference_acousticness,speechiness_live,valence_live,artist_name_live,studio_art_large,acousticness_studio,duration_studio,unique_studio_types,track_preview_url_live,track_preview_url_studio,track_name_live,difference_duration,livemarker.y,album_name_studio,match,track_id.y,difference_dance,track_id.x,artist_name_studio,difference_tempo,track_key,difference_overall,key_variable
0.0415,0.781,davidbowie,0.816,0.733,0.561,David Bowie,0.118,842293,0.069,https://i.scdn.co/image/ab67616d0000b273e2172eef79b0171e7ea57cad,0.679,"LivePhish 7/29/03 (Post-Gazette Pavilion At Star Lake, Burgettstown, PA)",-0.0027,studio,0.31,0.375,93.038,23.0,-0.271,0.85,PhishDavid Bowie,0.0572,99.13,0.6088,0.666,0.8112,0.0388,0.462,Phish,https://i.scdn.co/image/ab67616d0000b2739ac90eafcda7dab52cf8aac3,0.0048,659266,4,https://p.scdn.co/mp3-preview/e9578a97381f08bfdf48bda7156d75753c5939ea?cid=57a57fe2e5b44b2bab703613bb86725e,https://p.scdn.co/mp3-preview/e9ace84d930368c09452fc83d6e81ef8f1e9c81e?cid=57a57fe2e5b44b2bab703613bb86725e,David Bowie,183027,live,Junta,1,5nFnzvbgzmRW8UGvDunHw3,0.065,1yrgxt7QxWaRjRutgW1Qub,Phish,6.092,1yrgxt7QxWaRjRutgW1Qub5nFnzvbgzmRW8UGvDunHw3,1.7799,difference_acousticness
