unique_studio_types,acousticness_studio,valence_studio,tempo_live,duration_live,instrumentalness_live,difference_acousticness,match,track_preview_url_live,difference_liveness,track_id.x,artist_name_live,speechiness_live,dance_studio,acousticness_live,live_art_large,energy_live,popularity_index,tempo_studio,difference_instrumentalness,track_name_live,difference_valence,studio_art_large,difference_duration,combined,track_name_short,valence_live,album_name_live,track_name_studio,artist_name_studio,album_name_studio,track_id.y,difference_dance,liveness_live,speechiness_studio,track_preview_url_studio,dance_live,livemarker.x,difference_speechiness,difference_tempo,livemarker.y,duration_studio,liveness_studio,difference_energy,instrumentalness_studio,energy_studio,track_key
3,0.0203,0.961,97.769,788871,0.123,-0.0196,1,https://p.scdn.co/mp3-preview/9f8697fdd98a9c025a1efd102cf192656a1f1f96?cid=57a57fe2e5b44b2bab703613bb86725e,0.861,53wSa9w7fqlSOAzAoZWwpV,The Marshall Tucker Band,0.0394,0.489,0.0007,https://i.scdn.co/image/ab67616d0000b273d2ed048c89b5d193d25ad5fc,0.571,22.0,79.192,-0.074,24 Hours at a Time - Live,-0.742,https://i.scdn.co/image/ab67616d0000b27353e3a38dc40ec4ab6117420b,485645,The Marshall Tucker Band24 Hours at a Time,24hoursatatime,0.219,New Year's in New Orleans! Roll up '78 and Light up '79!,24 Hours at a Time,The Marshall Tucker Band,A New Life,1hPgMQDX8qw1zMuisxdZjf,-0.119,0.985,0.032,https://p.scdn.co/mp3-preview/2a3277ffdd6d8bf4d89c1fff20808a4061148fbb?cid=57a57fe2e5b44b2bab703613bb86725e,0.37,studio,0.0074,18.577,live,303226,0.124,-0.237,0.197,0.808,53wSa9w7fqlSOAzAoZWwpV1hPgMQDX8qw1zMuisxdZjf
