unique_studio_types,acousticness_studio,valence_studio,tempo_live,duration_live,instrumentalness_live,difference_acousticness,match,track_preview_url_live,difference_liveness,track_id.x,artist_name_live,speechiness_live,dance_studio,acousticness_live,live_art_large,energy_live,popularity_index,tempo_studio,difference_instrumentalness,track_name_live,difference_valence,studio_art_large,difference_duration,combined,track_name_short,valence_live,album_name_live,track_name_studio,artist_name_studio,album_name_studio,track_id.y,difference_dance,liveness_live,speechiness_studio,track_preview_url_studio,dance_live,livemarker.x,difference_speechiness,difference_tempo,livemarker.y,duration_studio,liveness_studio,difference_energy,instrumentalness_studio,energy_studio,track_key
6,0.198,0.373,121.243,839880,0.689,0.404,1,https://p.scdn.co/mp3-preview/7eefcf09fbc935fd69edc11e7a8393ec98a7e806?cid=57a57fe2e5b44b2bab703613bb86725e,0.826,3odJ78GXKL8cHucOd0btsR,Phish,0.0426,0.528,0.602,https://i.scdn.co/image/ab67616d0000b273e9de911b165a04d267209ba4,0.759,21.0,109.264,0.6289,Split Open And Melt,0.026,https://i.scdn.co/image/ab67616d0000b273291f866af59a3d74395496fa,557174,PhishSplit Open and Melt,splitopenandmelt,0.399,"LivePhish, Vol. 18 5/7/94 (The Bomb Factory, Dallas, TX)",Split Open and Melt,Phish,Lawn Boy,6oETiGZ7lJqskevqM3gHJd,-0.154,0.993,0.0503,https://p.scdn.co/mp3-preview/8fb9394c05811e1cea809767ab06265156056dfc?cid=57a57fe2e5b44b2bab703613bb86725e,0.374,studio,-0.0077,11.979,live,282706,0.167,0.185,0.0601,0.574,3odJ78GXKL8cHucOd0btsR6oETiGZ7lJqskevqM3gHJd
