unique_studio_types,acousticness_studio,valence_studio,tempo_live,duration_live,instrumentalness_live,difference_acousticness,match,track_preview_url_live,difference_liveness,track_id.x,artist_name_live,speechiness_live,dance_studio,acousticness_live,live_art_large,energy_live,popularity_index,tempo_studio,difference_instrumentalness,track_name_live,difference_valence,studio_art_large,difference_duration,combined,track_name_short,valence_live,album_name_live,track_name_studio,artist_name_studio,album_name_studio,track_id.y,difference_dance,liveness_live,speechiness_studio,track_preview_url_studio,dance_live,livemarker.x,difference_speechiness,difference_tempo,livemarker.y,duration_studio,liveness_studio,difference_energy,instrumentalness_studio,energy_studio,track_key
1,0.0327,0.609,98.087,365160,1.13e-06,-0.0296,1,https://p.scdn.co/mp3-preview/49a2e1fe26729944f20484b6be27871f7e819e95?cid=57a57fe2e5b44b2bab703613bb86725e,0.829,1YBx5BzwQ4r786RhhbdDkF,Dave Matthews Band,0.181,0.586,0.0031,https://i.scdn.co/image/ab67616d0000b2730636dee2fe57fe825e8151ba,0.939,,93.931,-0.0046,"Seven - Live at John Paul Jones Arena, Charlottesville, VA, 11.19.10",-0.423,https://i.scdn.co/image/ab67616d0000b273275dccc121f4b7757f7af8c0,108134,,seven,0.186,Live Trax Vol. 28: John Paul Jones Arena,Seven,Dave Matthews Band,Big Whiskey and the GrooGrux King,2GGAYTu6afC4hpTW2TsPSv,-0.292,0.991,0.0377,https://p.scdn.co/mp3-preview/42ad4314920f8b45e39a8a843e9de0548e5fcc44?cid=57a57fe2e5b44b2bab703613bb86725e,0.294,studio,0.1433,4.156,live,257026,0.162,0.017,0.0046,0.922,1YBx5BzwQ4r786RhhbdDkF2GGAYTu6afC4hpTW2TsPSv
