unique_studio_types,acousticness_studio,valence_studio,tempo_live,duration_live,instrumentalness_live,difference_acousticness,match,track_preview_url_live,difference_liveness,track_id.x,artist_name_live,speechiness_live,dance_studio,acousticness_live,live_art_large,energy_live,popularity_index,tempo_studio,difference_instrumentalness,track_name_live,difference_valence,studio_art_large,difference_duration,combined,track_name_short,valence_live,album_name_live,track_name_studio,artist_name_studio,album_name_studio,track_id.y,difference_dance,liveness_live,speechiness_studio,track_preview_url_studio,dance_live,livemarker.x,difference_speechiness,difference_tempo,livemarker.y,duration_studio,liveness_studio,difference_energy,instrumentalness_studio,energy_studio,track_key
1,0.0359,0.814,113.414,609160,0.01,-0.0038,1,https://p.scdn.co/mp3-preview/de282822d29f6a5bfd03831b3b5b33437172dbc7?cid=57a57fe2e5b44b2bab703613bb86725e,0.538,3VzZ1sPfv6i0t0vAuKjKoJ,Dave Matthews Band,0.064,0.612,0.0321,https://i.scdn.co/image/ab67616d0000b273cb81095fee3378213150c594,0.91,,113.351,0.0097,Dancing Nancies - Live,-0.379,https://i.scdn.co/image/ab67616d0000b2731bcdd1f432dbbea70c9da5a1,244267,,dancingnancies,0.435,Live Trax Vol. 3: Meadows Music Theatre,Dancing Nancies,Dave Matthews Band,Under The Table And Dreaming,4MShIFjngrWbAWEzq1iHE7,-0.221,0.907,0.0462,https://p.scdn.co/mp3-preview/a0e88fdf311a1cb6c012c33ff45fb3e2345ecbae?cid=57a57fe2e5b44b2bab703613bb86725e,0.391,studio,0.0178,0.063,live,364893,0.369,0.109,0.0003,0.801,3VzZ1sPfv6i0t0vAuKjKoJ4MShIFjngrWbAWEzq1iHE7
