unique_studio_types,acousticness_studio,valence_studio,tempo_live,duration_live,instrumentalness_live,difference_acousticness,match,track_preview_url_live,difference_liveness,track_id.x,artist_name_live,speechiness_live,dance_studio,acousticness_live,live_art_large,energy_live,popularity_index,tempo_studio,difference_instrumentalness,track_name_live,difference_valence,studio_art_large,difference_duration,combined,track_name_short,valence_live,album_name_live,track_name_studio,artist_name_studio,album_name_studio,track_id.y,difference_dance,liveness_live,speechiness_studio,track_preview_url_studio,dance_live,livemarker.x,difference_speechiness,difference_tempo,livemarker.y,duration_studio,liveness_studio,difference_energy,instrumentalness_studio,energy_studio,track_key
8,0.709,0.409,95.714,545493,0.0926,-0.7062,1,https://p.scdn.co/mp3-preview/59e8a889c9453dfd9ff130265b6b9e89d1129d98?cid=57a57fe2e5b44b2bab703613bb86725e,0.512,2CUFj1kIMg9hVFSQwmNbXt,Phish,0.037,0.471,0.0028,https://i.scdn.co/image/ab67616d0000b273fdccd3bed242531ef2a7d37e,0.85,22.0,101.168,-0.7024,Mike's Song - Live in Brooklyn,0.334,https://i.scdn.co/image/ab67616d0000b2733a743ef30ce49f8dfd38be60,-479373,PhishMike's Song,mikessong,0.743,Live in Brooklyn,Mike's Song,Phish,Hampton/Winston-Salem '97,47ZtNLeFy2CScnfGVj8FCy,-0.024,0.9,0.0327,https://p.scdn.co/mp3-preview/9777bcd3ffda444a38338b1c15854bb7656cb37c?cid=57a57fe2e5b44b2bab703613bb86725e,0.447,studio,0.0043,-5.454,live,1024866,0.388,0.095,0.795,0.755,2CUFj1kIMg9hVFSQwmNbXt47ZtNLeFy2CScnfGVj8FCy
