album_name_studio,livemarker.y,track_preview_url_studio,artist_name_studio,duration_live,popularity_index,difference_valence,track_name_short,combined,livemarker.x,artist_name_live,speechiness_studio,instrumentalness_live,tempo_studio,energy_live,duration_studio,difference_speechiness,speechiness_live,difference_tempo,energy_studio,track_name_studio,acousticness_live,track_id.y,difference_dance,difference_instrumentalness,liveness_studio,studio_art_large,track_id.x,match,album_name_live,track_name_live,difference_acousticness,valence_live,valence_studio,unique_studio_types,difference_energy,instrumentalness_studio,dance_studio,live_art_large,dance_live,tempo_live,difference_liveness,liveness_live,difference_duration,track_preview_url_live,acousticness_studio,track_key,difference_overall,key_variable
The Bodyguard - Original Soundtrack Album,live,https://p.scdn.co/mp3-preview/91e6d3e0b48cda2f3a1b2391a1c1384fbf73b8a8?cid=57a57fe2e5b44b2bab703613bb86725e,Whitney Houston,375280,77.0,0.02,iwillalwaysloveyou,Whitney HoustonI Will Always Love You,studio,Whitney Houston,0.0356,0.0,66.98,0.28600000000000003,271093,0.017400000000000002,0.053,65.759,0.214,I Will Always Love You,0.667,55AQclTUurjDuLhl8Raj6S,-0.008,0.0,0.0839,https://i.scdn.co/image/ab67616d0000b273456c0b5d0316a80dc600802e,4eHbdreAnSOrDDsFfc4Fpm,1,I Wish You Love: More From The Bodyguard,I Will Always Love You - Live from The Bodyguard Tour,-0.177,0.128,0.108,3,0.07200000000000001,5.299999999999999e-06,0.306,https://i.scdn.co/image/ab67616d0000b273e6086b6305db342196d99e68,0.298,132.739,0.8461000000000001,0.93,104187,https://p.scdn.co/mp3-preview/4e9fc82cc1097fe8c228f818b67b24d3be651c47?cid=57a57fe2e5b44b2bab703613bb86725e,0.844,4eHbdreAnSOrDDsFfc4Fpm55AQclTUurjDuLhl8Raj6S,0.2944,difference_energy
