album_name_studio,livemarker.y,track_preview_url_studio,artist_name_studio,duration_live,popularity_index,difference_valence,track_name_short,combined,livemarker.x,artist_name_live,speechiness_studio,instrumentalness_live,tempo_studio,energy_live,duration_studio,difference_speechiness,speechiness_live,difference_tempo,energy_studio,track_name_studio,acousticness_live,track_id.y,difference_dance,difference_instrumentalness,liveness_studio,studio_art_large,track_id.x,match,album_name_live,track_name_live,difference_acousticness,valence_live,valence_studio,unique_studio_types,difference_energy,instrumentalness_studio,dance_studio,live_art_large,dance_live,tempo_live,difference_liveness,liveness_live,difference_duration,track_preview_url_live,acousticness_studio,track_key,difference_overall,key_variable
Script for a Jester's Tear,live,https://p.scdn.co/mp3-preview/01fa8b37bd7809c442142b9ffad0d09ed4716253?cid=57a57fe2e5b44b2bab703613bb86725e,Marillion,450773,26.0,-0.135,marketsquareheroes,MarillionMarket Square Heroes - Battle Priest Version; 1997 Remaster,studio,Marillion,0.0345,0.117,135.118,0.886,258493,0.0189,0.0534,12.991,0.757,Market Square Heroes - Battle Priest Version; 1997 Remaster,0.0022,0CgM7SRPGB80woIsGWWzF5,-0.28500000000000003,0.11570000000000001,0.145,https://i.scdn.co/image/ab67616d0000b2730e74ed0650c2987705a7a423,38M2svnkdlZUgUUeJVYN6s,1,Real to Reel / Brief Encounter,Market Square Heroes - Live; 1997 Remaster,-0.010400000000000001,0.503,0.638,2,0.129,0.0013000000000000002,0.537,https://i.scdn.co/image/ab67616d0000b273fb18b78462fb850587a98dfc,0.252,148.109,0.797,0.9420000000000001,192280,https://p.scdn.co/mp3-preview/989016b774b07c1b996110ce97f9344048009a0c?cid=57a57fe2e5b44b2bab703613bb86725e,0.0126,38M2svnkdlZUgUUeJVYN6s0CgM7SRPGB80woIsGWWzF5,0.6940000000000002,difference_energy
