album_name_studio,livemarker.y,track_preview_url_studio,artist_name_studio,duration_live,popularity_index,difference_valence,track_name_short,combined,livemarker.x,artist_name_live,speechiness_studio,instrumentalness_live,tempo_studio,energy_live,duration_studio,difference_speechiness,speechiness_live,difference_tempo,energy_studio,track_name_studio,acousticness_live,track_id.y,difference_dance,difference_instrumentalness,liveness_studio,studio_art_large,track_id.x,match,album_name_live,track_name_live,difference_acousticness,valence_live,valence_studio,unique_studio_types,difference_energy,instrumentalness_studio,dance_studio,live_art_large,dance_live,tempo_live,difference_liveness,liveness_live,difference_duration,track_preview_url_live,acousticness_studio,track_key,difference_overall,key_variable
Southbound,live,https://p.scdn.co/mp3-preview/2d4555f7f0988d7fdcb0544123689f05794b0cf4?cid=57a57fe2e5b44b2bab703613bb86725e,The Doobie Brothers,273066,23.0,-0.267,takinittothestreets,The Doobie BrothersTakin' It to the Streets (with Love and Theft),studio,The Doobie Brothers,0.0473,0.0,149.061,0.767,279466,0.0359,0.08320000000000001,8.209,0.908,Takin' It to the Streets (with Love and Theft),0.539,5sloJFW7Zb74kWISvoEM43,-0.26,-5.96e-06,0.09720000000000001,https://i.scdn.co/image/ab67616d0000b27317f48841c2bc2c1254331f06,6B1rkO49oQtK0zGkphygcK,1,Live At The Greek Theatre,Takin’ It To The Streets (Live),0.4983,0.489,0.756,2,-0.14100000000000001,5.96e-06,0.578,https://i.scdn.co/image/ab67616d0000b27330f1714cde04bdeefc38db6d,0.318,157.27,0.6038,0.7010000000000001,-6400,https://p.scdn.co/mp3-preview/849f231501da09581054de31485a6b48a84ac49f?cid=57a57fe2e5b44b2bab703613bb86725e,0.0407,6B1rkO49oQtK0zGkphygcK5sloJFW7Zb74kWISvoEM43,1.2022059600000001,difference_acousticness
