album_name_studio,livemarker.y,track_preview_url_studio,artist_name_studio,duration_live,popularity_index,difference_valence,track_name_short,combined,livemarker.x,artist_name_live,speechiness_studio,instrumentalness_live,tempo_studio,energy_live,duration_studio,difference_speechiness,speechiness_live,difference_tempo,energy_studio,track_name_studio,acousticness_live,track_id.y,difference_dance,difference_instrumentalness,liveness_studio,studio_art_large,track_id.x,match,album_name_live,track_name_live,difference_acousticness,valence_live,valence_studio,unique_studio_types,difference_energy,instrumentalness_studio,dance_studio,live_art_large,dance_live,tempo_live,difference_liveness,liveness_live,difference_duration,track_preview_url_live,acousticness_studio,track_key,difference_overall,key_variable
She's Back,live,https://p.scdn.co/mp3-preview/bba445a80633f25367bb9b26910720a849a38520?cid=57a57fe2e5b44b2bab703613bb86725e,Dionne Warwick,289252,,-0.203,isayalittleprayerforyou,,studio,Dionne Warwick,0.0354,0.0,143.645,0.6970000000000001,264466,0.023,0.0584,-72.164,0.593,I Say a Little Prayer for You,0.279,3QA2RYyfgLKNy9HIm2vE1A,-0.27,0.0,0.0922,https://i.scdn.co/image/ab67616d0000b2736923ce22b77e0f7ea7f5602b,6qSxxI0K0BKquqsLznxa04,1,Live,I Say a Little Prayer for You,0.1968,0.675,0.878,1,0.10400000000000001,0.0,0.747,https://i.scdn.co/image/ab67616d0000b273fbcd444724c3d5fd5a5091d1,0.47700000000000004,71.481,0.6498,0.742,24786,https://p.scdn.co/mp3-preview/7dccda25727e47d8280edda7bae817ab47b352c4?cid=57a57fe2e5b44b2bab703613bb86725e,0.08220000000000001,6qSxxI0K0BKquqsLznxa043QA2RYyfgLKNy9HIm2vE1A,0.7968000000000001,difference_acousticness
