album_name_studio,livemarker.y,track_preview_url_studio,artist_name_studio,duration_live,popularity_index,difference_valence,track_name_short,combined,livemarker.x,artist_name_live,speechiness_studio,instrumentalness_live,tempo_studio,energy_live,duration_studio,difference_speechiness,speechiness_live,difference_tempo,energy_studio,track_name_studio,acousticness_live,track_id.y,difference_dance,difference_instrumentalness,liveness_studio,studio_art_large,track_id.x,match,album_name_live,track_name_live,difference_acousticness,valence_live,valence_studio,unique_studio_types,difference_energy,instrumentalness_studio,dance_studio,live_art_large,dance_live,tempo_live,difference_liveness,liveness_live,difference_duration,track_preview_url_live,acousticness_studio,track_key,difference_overall,key_variable
Bad Mouthin',live,https://p.scdn.co/mp3-preview/0d0db2da990212155d989fd1cdda59165844dae0?cid=57a57fe2e5b44b2bab703613bb86725e,Tony Joe White,227240,30.0,-0.136,boomboom,Tony Joe WhiteBoom Boom,studio,Tony Joe White,0.0349,0.334,78.031,0.911,262840,0.0405,0.07540000000000001,66.937,0.302,Boom Boom,0.245,32GJGkNAlhua3d9QNczS3j,-0.275,-0.425,0.0935,https://i.scdn.co/image/ab67616d0000b273b6b7122ee3c9deef8df38d40,5GfniMxaYSGBCPrK71SL0Y,1,Swamp Music: The Complete Monument Recordings,"Boom Boom - Live at Isle of Wight, Aug 28, 1970; Remastered",-0.018000000000000002,0.28800000000000003,0.424,4,0.609,0.759,0.718,https://i.scdn.co/image/ab67616d0000b27383036f4f7fea5170dc1f8165,0.443,144.968,0.7375,0.8310000000000001,-35600,https://p.scdn.co/mp3-preview/66f790da617628474a2d6ce1610323cf1d8ec381?cid=57a57fe2e5b44b2bab703613bb86725e,0.263,5GfniMxaYSGBCPrK71SL0Y32GJGkNAlhua3d9QNczS3j,1.5034999999999998,difference_energy
