track_preview_url_studio,album_name_live,combined,difference_instrumentalness,speechiness_studio,energy_studio,artist_name_live,livemarker.y,dance_live,instrumentalness_live,difference_tempo,difference_valence,is_contained,livemarker.x,studio_art_large,cleaned,acousticness_studio,match,track_preview_url_live,difference_energy,track_id.x,live_art_large,energy_live,duration_live,track_id.y,artist_name_studio,dance_studio,difference_dance,difference_liveness,difference_speechiness,unique_studio_types,valence_studio,speechiness_live,difference_acousticness,track_name_short,track_name_studio,valence_live,tempo_live,duration_studio,acousticness_live,instrumentalness_studio,liveness_studio,difference_duration,album_name_studio,tempo_studio,popularity_index,track_name_live,liveness_live,track_key,song_count_x,song_count_y,difference_overall,key_variable
https://p.scdn.co/mp3-preview/5456dc2b282188993f28d83be20c765ff134295a?cid=57a57fe2e5b44b2bab703613bb86725e,All Bound for Morningtown (Their EMI Recordings 1964-1968),The SeekersAngeline Is Always Friday - Mono; 1999 Remaster,-0.0717,0.0287,0.269,The Seekers,live,0.464,0.0004,-0.6900000000000001,0.231,True,studio,https://i.scdn.co/image/ab67616d0000b27368f0578906289c828c96055b,theseekers,0.888,1,https://p.scdn.co/mp3-preview/bdb2139d8737f9495133b086a16997b7c2c2c0f0?cid=57a57fe2e5b44b2bab703613bb86725e,0.28400000000000003,1TibH4y88yckPQqDMHOY0t,https://i.scdn.co/image/ab67616d0000b27325dc006b75453b2ac229d20d,0.553,168306,26BKDDudRxLclc2wDFNWNS,The Seekers,0.426,0.038,0.8291000000000001,0.0187,2,0.484,0.047400000000000005,-0.145,angelineisalwaysfriday,Angeline Is Always Friday - Mono; 1999 Remaster,0.715,78.799,164466,0.743,0.0721,0.0649,3840,Seekers Seen In Green,79.489,5.0,Angeline Is Always Friday - Live at the Talk of the Town; Stereo; 2009 Remaster,0.894,1TibH4y88yckPQqDMHOY0t26BKDDudRxLclc2wDFNWNS,,39,1.6175000000000002,difference_liveness
