track_preview_url_studio,album_name_live,combined,difference_instrumentalness,speechiness_studio,energy_studio,artist_name_live,livemarker.y,dance_live,instrumentalness_live,difference_tempo,difference_valence,is_contained,livemarker.x,studio_art_large,cleaned,acousticness_studio,match,track_preview_url_live,difference_energy,track_id.x,live_art_large,energy_live,duration_live,track_id.y,artist_name_studio,dance_studio,difference_dance,difference_liveness,difference_speechiness,unique_studio_types,valence_studio,speechiness_live,difference_acousticness,track_name_short,track_name_studio,valence_live,tempo_live,duration_studio,acousticness_live,instrumentalness_studio,liveness_studio,difference_duration,album_name_studio,tempo_studio,popularity_index,track_name_live,liveness_live,track_key,song_count_x,song_count_y,difference_overall,key_variable
https://p.scdn.co/mp3-preview/d7fa26f75fb909739a529e2254e10ee982e5ebe1?cid=57a57fe2e5b44b2bab703613bb86725e,Live in Concert,,-0.0022,0.0334,0.807,Foreigner,live,0.509,0.0007,2.5060000000000002,-0.295,True,studio,https://i.scdn.co/image/ab67616d0000b27343aaec03b2245f1ba585f972,foreigner,0.331,1,https://p.scdn.co/mp3-preview/ac74a93ba1c66ad48d8a629c39a6594a08102ed3?cid=57a57fe2e5b44b2bab703613bb86725e,0.113,6H9gkKGCMRNtN68gbFqZPn,https://i.scdn.co/image/ab67616d0000b273c8379b92a211d2c00d266c8d,0.92,464080,4Px1ANXRuaAIX8xVIpSg34,Foreigner,0.8240000000000001,-0.315,0.678,0.0152,5,0.96,0.048600000000000004,-0.3119,urgent,Urgent - Radio Edit; 2017 Remaster [Radio Edit],0.665,117.402,238240,0.019100000000000002,0.0029000000000000002,0.105,225840,40,114.896,,Urgent - Live,0.783,6H9gkKGCMRNtN68gbFqZPn4Px1ANXRuaAIX8xVIpSg34,,508,1.7303000000000002,difference_liveness
