track_preview_url_studio,album_name_live,combined,difference_instrumentalness,speechiness_studio,energy_studio,artist_name_live,livemarker.y,dance_live,instrumentalness_live,difference_tempo,difference_valence,is_contained,livemarker.x,studio_art_large,cleaned,acousticness_studio,match,track_preview_url_live,difference_energy,track_id.x,live_art_large,energy_live,duration_live,track_id.y,artist_name_studio,dance_studio,difference_dance,difference_liveness,difference_speechiness,unique_studio_types,valence_studio,speechiness_live,difference_acousticness,track_name_short,track_name_studio,valence_live,tempo_live,duration_studio,acousticness_live,instrumentalness_studio,liveness_studio,difference_duration,album_name_studio,tempo_studio,popularity_index,track_name_live,liveness_live,track_key,song_count_x,song_count_y,difference_overall,key_variable
https://p.scdn.co/mp3-preview/3d549384df7eff5fe0ed40ae3837a229d126e48f?cid=57a57fe2e5b44b2bab703613bb86725e,All Bound for Morningtown (Their EMI Recordings 1964-1968),The SeekersColours of My Life - Stereo; 1999 Remaster,0.0,0.0291,0.34800000000000003,The Seekers,live,0.488,0.0,-2.623,0.265,True,studio,https://i.scdn.co/image/ab67616d0000b27325dc006b75453b2ac229d20d,theseekers,0.756,1,https://p.scdn.co/mp3-preview/823729444130d41e514dcca6d0f2b9d373709cff?cid=57a57fe2e5b44b2bab703613bb86725e,0.126,1O5rid9HiJ4jnpoHeSNcDo,https://i.scdn.co/image/ab67616d0000b27325dc006b75453b2ac229d20d,0.47400000000000003,166733,2ekOGXFSITCK2PUnKAGqnw,The Seekers,0.388,0.1,0.7286,0.0229,2,0.398,0.052000000000000005,-0.187,coloursofmylife,Colours of My Life - Stereo; 1999 Remaster,0.663,112.982,156253,0.5690000000000001,0.0,0.07540000000000001,10480,All Bound for Morningtown (Their EMI Recordings 1964-1968),115.605,10.0,Colours of My Life - Live at the Talk of the Town; Stereo; 2009 Remaster,0.804,1O5rid9HiJ4jnpoHeSNcDo2ekOGXFSITCK2PUnKAGqnw,,39,1.4295000000000002,difference_liveness
