track_preview_url_studio,album_name_live,combined,difference_instrumentalness,speechiness_studio,energy_studio,artist_name_live,livemarker.y,dance_live,instrumentalness_live,difference_tempo,difference_valence,is_contained,livemarker.x,studio_art_large,cleaned,acousticness_studio,match,track_preview_url_live,difference_energy,track_id.x,live_art_large,energy_live,duration_live,track_id.y,artist_name_studio,dance_studio,difference_dance,difference_liveness,difference_speechiness,unique_studio_types,valence_studio,speechiness_live,difference_acousticness,track_name_short,track_name_studio,valence_live,tempo_live,duration_studio,acousticness_live,instrumentalness_studio,liveness_studio,difference_duration,album_name_studio,tempo_studio,popularity_index,track_name_live,liveness_live,track_key,song_count_x,song_count_y,difference_overall,key_variable
https://p.scdn.co/mp3-preview/29d93149b364caf72416a2d899ae7bf1575a57c6?cid=57a57fe2e5b44b2bab703613bb86725e,Live at The Fillmore - San Francisco,,0.0,0.0511,0.705,Mat Kearney,live,0.40800000000000003,0.0,-4.359,-0.1,True,studio,https://i.scdn.co/image/ab67616d0000b273d2ffbee95cdfb28fd1e0f05c,matkearney,0.0211,1,https://p.scdn.co/mp3-preview/f205394d08ea88b07976c9bb85d06b07aef24766?cid=57a57fe2e5b44b2bab703613bb86725e,-0.301,3ilU1eQkBJwTNLMBnsF7EV,https://i.scdn.co/image/ab67616d0000b2732afee29773867270c58b10bd,0.404,323426,4lxMZKjcoeLkuHGTaIgP0D,Mat Kearney,0.525,-0.117,0.417,-0.0018000000000000002,1,0.551,0.049300000000000004,0.4439,girlamerica,Girl America,0.451,175.701,241813,0.465,0.0,0.324,81613,Nothing Left To Lose,180.06,,"Girl America - Live at the Fillmore, San Francisco, CA - November 2009",0.741,3ilU1eQkBJwTNLMBnsF7EV4lxMZKjcoeLkuHGTaIgP0D,,21,1.3807,difference_acousticness
