track_preview_url_studio,album_name_live,combined,difference_instrumentalness,speechiness_studio,energy_studio,artist_name_live,livemarker.y,dance_live,instrumentalness_live,difference_tempo,difference_valence,is_contained,livemarker.x,studio_art_large,cleaned,acousticness_studio,match,track_preview_url_live,difference_energy,track_id.x,live_art_large,energy_live,duration_live,track_id.y,artist_name_studio,dance_studio,difference_dance,difference_liveness,difference_speechiness,unique_studio_types,valence_studio,speechiness_live,difference_acousticness,track_name_short,track_name_studio,valence_live,tempo_live,duration_studio,acousticness_live,instrumentalness_studio,liveness_studio,difference_duration,album_name_studio,tempo_studio,popularity_index,track_name_live,liveness_live,track_key,song_count_x,song_count_y,difference_overall,key_variable
https://p.scdn.co/mp3-preview/92c357df709f105f6752a47109a76d8614fcfd10?cid=57a57fe2e5b44b2bab703613bb86725e,Arena,Duran DuranRio - Carnival Version; 1999 Remaster,0.0,0.07930000000000001,0.723,Duran Duran,live,0.439,4.8299999999999995e-06,1.28,-0.052000000000000005,True,studio,https://i.scdn.co/image/ab67616d0000b273670ea0d7c54dd16f7f8f1cc7,duranduran,0.0013000000000000002,1,https://p.scdn.co/mp3-preview/293496b7851b9101314493de7be7c643837ceb2f?cid=57a57fe2e5b44b2bab703613bb86725e,0.215,4xrqEae4esuHSsI3XxANSE,https://i.scdn.co/image/ab67616d0000b27313251b9813841a29a312f135,0.9380000000000001,355560,4gh3xWBdjfR7hV0EZTc03y,Duran Duran,0.552,-0.113,0.8867,0.0023,2,0.605,0.0816,0.0298,rio,Rio - Carnival Version; 1999 Remaster,0.553,141.502,401200,0.031100000000000003,0.0,0.0663,-45640,Strange Behaviour,140.222,15.0,"Rio - Live at Oakland Coliseum, Oakland, CA, 14/04/1984; 2004 Remaster",0.9530000000000001,4xrqEae4esuHSsI3XxANSE4gh3xWBdjfR7hV0EZTc03y,,24,1.2988000000000002,difference_liveness
