track_preview_url_studio,album_name_live,combined,difference_instrumentalness,speechiness_studio,energy_studio,artist_name_live,livemarker.y,dance_live,instrumentalness_live,difference_tempo,difference_valence,is_contained,livemarker.x,studio_art_large,cleaned,acousticness_studio,match,track_preview_url_live,difference_energy,track_id.x,live_art_large,energy_live,duration_live,track_id.y,artist_name_studio,dance_studio,difference_dance,difference_liveness,difference_speechiness,unique_studio_types,valence_studio,speechiness_live,difference_acousticness,track_name_short,track_name_studio,valence_live,tempo_live,duration_studio,acousticness_live,instrumentalness_studio,liveness_studio,difference_duration,album_name_studio,tempo_studio,popularity_index,track_name_live,liveness_live,track_key,song_count_x,song_count_y,difference_overall,key_variable
https://p.scdn.co/mp3-preview/6583871fff63240d502c5de13c54e68c9cae170e?cid=57a57fe2e5b44b2bab703613bb86725e,All Bound for Morningtown (Their EMI Recordings 1964-1968),The SeekersI Wish You Could Be Here - Stereo; 1999 Remaster,-0.353,0.0302,0.367,The Seekers,live,0.377,1.68e-06,83.689,0.152,True,studio,https://i.scdn.co/image/ab67616d0000b27325dc006b75453b2ac229d20d,theseekers,0.8240000000000001,1,https://p.scdn.co/mp3-preview/b2e9bb20531ac9ce0403c4125dde5f4fbab1301f?cid=57a57fe2e5b44b2bab703613bb86725e,0.116,1D8r97yv7NUIkoAfDFg9Wy,https://i.scdn.co/image/ab67616d0000b27325dc006b75453b2ac229d20d,0.483,121906,70WHscUn8a6aFQqnNp5dtw,The Seekers,0.383,-0.006,0.266,0.09280000000000001,2,0.375,0.123,0.013000000000000001,iwishyoucouldbehere,I Wish You Could Be Here - Stereo; 1999 Remaster,0.527,166.967,137346,0.837,0.353,0.27,-15440,All Bound for Morningtown (Their EMI Recordings 1964-1968),83.278,6.0,I Wish You Could Be Here - Live at the Talk of the Town; Stereo; 2009 Remaster,0.536,1D8r97yv7NUIkoAfDFg9Wy70WHscUn8a6aFQqnNp5dtw,,39,0.9988,difference_liveness
