track_preview_url_studio,album_name_live,combined,difference_instrumentalness,speechiness_studio,energy_studio,artist_name_live,livemarker.y,dance_live,instrumentalness_live,difference_tempo,difference_valence,is_contained,livemarker.x,studio_art_large,cleaned,acousticness_studio,match,track_preview_url_live,difference_energy,track_id.x,live_art_large,energy_live,duration_live,track_id.y,artist_name_studio,dance_studio,difference_dance,difference_liveness,difference_speechiness,unique_studio_types,valence_studio,speechiness_live,difference_acousticness,track_name_short,track_name_studio,valence_live,tempo_live,duration_studio,acousticness_live,instrumentalness_studio,liveness_studio,difference_duration,album_name_studio,tempo_studio,popularity_index,track_name_live,liveness_live,track_key,song_count_x,song_count_y,difference_overall,key_variable
https://p.scdn.co/mp3-preview/cb8c1bc4a400807b09d60c5c7d7402acdfe79988?cid=57a57fe2e5b44b2bab703613bb86725e,Double Vision: Then and Now,ForeignerI Want to Know What Love Is - 1999 Remaster,6e-07,0.027700000000000002,0.47100000000000003,Foreigner,live,0.517,2.36e-06,0.792,0.085,True,studio,https://i.scdn.co/image/ab67616d0000b273f8e3a6ebedcb11a15d818758,foreigner,0.193,1,https://p.scdn.co/mp3-preview/1f7a482c919dfe2ff925d485a4f09a8a2e640bc4?cid=57a57fe2e5b44b2bab703613bb86725e,0.122,1JLn8RhQzHz3qDqsChcmBl,https://i.scdn.co/image/ab67616d0000b273cf1b70c84410aad30970b0c2,0.593,365530,6PVDhfKJOAa4QFq6dQSWcT,Foreigner,0.47700000000000004,0.04,0.556,0.0029000000000000002,6,0.423,0.030600000000000002,-0.18280000000000002,iwanttoknowwhatloveis,I Want to Know What Love Is - 1999 Remaster,0.508,81.996,304786,0.0102,1.7599999999999999e-06,0.131,60744,Agent Provocateur,81.204,78.0,I Want to Know What Love Is (Live),0.687,1JLn8RhQzHz3qDqsChcmBl6PVDhfKJOAa4QFq6dQSWcT,,508,0.9887006,difference_liveness
