track_preview_url_studio,album_name_live,combined,difference_instrumentalness,speechiness_studio,energy_studio,artist_name_live,livemarker.y,dance_live,instrumentalness_live,difference_tempo,difference_valence,is_contained,livemarker.x,studio_art_large,cleaned,acousticness_studio,match,track_preview_url_live,difference_energy,track_id.x,live_art_large,energy_live,duration_live,track_id.y,artist_name_studio,dance_studio,difference_dance,difference_liveness,difference_speechiness,unique_studio_types,valence_studio,speechiness_live,difference_acousticness,track_name_short,track_name_studio,valence_live,tempo_live,duration_studio,acousticness_live,instrumentalness_studio,liveness_studio,difference_duration,album_name_studio,tempo_studio,popularity_index,track_name_live,liveness_live,track_key,song_count_x,song_count_y,difference_overall,key_variable
https://p.scdn.co/mp3-preview/ef1424daeb527cdc7335b3845ea785fd7f4625ef?cid=57a57fe2e5b44b2bab703613bb86725e,Songs From The Road,,0.0073,0.0597,0.40800000000000003,Leonard Cohen,live,0.549,0.0073,-28.977,-0.014,True,studio,https://i.scdn.co/image/ab67616d0000b273ba630a902f9d9de95572f29d,leonardcohen,0.5740000000000001,1,https://p.scdn.co/mp3-preview/26ddb036aacbbc2beb4894887896ef178add235c?cid=57a57fe2e5b44b2bab703613bb86725e,0.17500000000000002,5ilgu9Ds54wBPKL297K1iH,https://i.scdn.co/image/ab67616d0000b273d02548bf0a1d19f92598bd12,0.583,463840,6p1ba90LpQ0tYzfhJTRtjE,Leonard Cohen,0.705,-0.156,0.328,-0.0194,1,0.554,0.0403,0.161,loverloverlover,Lover Lover Lover,0.54,82.954,199480,0.735,0.0,0.583,264360,New Skin For The Old Ceremony,111.931,,"Lover, Lover, Lover - Live Sept 24, 2009; Ramat Gan Stadium, Tel Aviv, Israel",0.911,5ilgu9Ds54wBPKL297K1iH6p1ba90LpQ0tYzfhJTRtjE,,250,0.8607000000000001,difference_liveness
