track_preview_url_studio,album_name_live,combined,difference_instrumentalness,speechiness_studio,energy_studio,artist_name_live,livemarker.y,dance_live,instrumentalness_live,difference_tempo,difference_valence,is_contained,livemarker.x,studio_art_large,cleaned,acousticness_studio,match,track_preview_url_live,difference_energy,track_id.x,live_art_large,energy_live,duration_live,track_id.y,artist_name_studio,dance_studio,difference_dance,difference_liveness,difference_speechiness,unique_studio_types,valence_studio,speechiness_live,difference_acousticness,track_name_short,track_name_studio,valence_live,tempo_live,duration_studio,acousticness_live,instrumentalness_studio,liveness_studio,difference_duration,album_name_studio,tempo_studio,popularity_index,track_name_live,liveness_live,track_key,song_count_x,song_count_y,difference_overall,key_variable
https://p.scdn.co/mp3-preview/aa6883d2f374fc3f95eb98bcb37d77abb9196476?cid=57a57fe2e5b44b2bab703613bb86725e,Live,Mott The HoopleAll The Young Dudes,0.0,0.049800000000000004,0.857,Mott The Hoople,live,0.379,0.0,-3.32,0.022,True,studio,https://i.scdn.co/image/ab67616d0000b27310c68a2406a0cb7057dc6f5c,mottthehoople,0.0572,1,https://p.scdn.co/mp3-preview/54fa2c7d4d4eb985bd60d0c5f88864796b76bfaf?cid=57a57fe2e5b44b2bab703613bb86725e,-0.076,6t2pmq9sRH7E3O9KdkHj4B,https://i.scdn.co/image/ab67616d0000b2738a4a7409274a714ef9477846,0.781,229800,7t8qpNSTypsEwbSgBVfbfF,Mott The Hoople,0.34500000000000003,0.034,-0.452,0.031200000000000002,2,0.23900000000000002,0.081,0.11380000000000001,alltheyoungdudes,All The Young Dudes,0.261,75.666,242573,0.171,0.0,0.985,-12773,All The Way From Stockholm To Philadelphia,78.986,0.0,All the Young Dudes - Live,0.533,6t2pmq9sRH7E3O9KdkHj4B7t8qpNSTypsEwbSgBVfbfF,,109,0.7290000000000001,difference_acousticness
